TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr).1,Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
167692429,167692429.01,,,,,,,,PC,,10.507,0.006,102.716048,-63.43104399999999,1.8219999999999998,0.065,15.988,0.045,2458330.598,,10.25694,,1798.880994,,809257.442037618,,7.33333333333333,,,,,,,,,,53.1368521986926,,,,,,,,,,,,,,,,,,,,695.0830000000001,15.703,6473.9,116.59200000000001,3.4807,0.09260030000000001,3.45916,0.16614,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
167692429,167692429.02,,,,,,,,PC,,10.507,0.006,102.716048,-63.43104399999999,1.8219999999999998,0.065,15.988,0.045,2458335.3271,,10.25972,,2511.520015,,901055.423519387,,8.0,,,,,,,,,,38.2708421658676,,,,,,,,,,,,,,,,,,,,695.0830000000001,15.703,6473.9,116.59200000000001,3.4807,0.09260030000000001,3.45916,0.16614,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
167792080,167792080.01,,,,,,,,PC,,11.7956,0.006,104.131271,-63.113121,-2.3369999999999997,0.037000000000000005,16.834,0.051,2458597.256,,3.253503,,5.970891,,5484.3,,4.56,,,,,,0.07284202608,,,,15.2820952,,,,,,,,,,,,,,,,,,,,600.149,7.0785,6028.44,117.31200000000001,3.9352,0.0811253,1.88818,0.0912413,2019-06-21 23:04:34,galgano,,4210,vetted with DAVE (https://arxiv.org/abs/1901.07459)
174302697,174302697.01,,,,,,,,PC,,8.88374,0.006,352.17861,47.349521,56.957,0.046,0.365,0.042,2458743.727,,0.0,,2.1736470000000003,0.543004,2000.0,500.0,5.0,1.0,,,,,,,,,10.0,3.0,,,,,,,,,,,,,,,,,,,169.851,0.914,6750.0,178.87599999999998,4.18569,0.0924767,1.60572,0.0682312,2020-03-06 01:18:18,eisner,,17966,Planet Hunters TESS candidate. Single transit event.
176956893,176956893.01,,,,,,,,PC,,11.4057,0.006,100.833125,-66.94765600000001,2.327,0.042,4.494,0.044000000000000004,,,6.907,0.001,1.6298270000000001,0.32577,1500.0,300.0,8.0,,,,0.32,,0.032,0.01,7.2,,11.2,0.3,,,,,,,,,,,,,,,,,,,788.317,13.197000000000001,5720.85,123.262,3.44967,0.0771706,3.15138,0.16914300000000002,2019-10-22 14:02:28,grunblatt,,6340,new CTOI
180412528,180412528.01,,,,,,,,PC,,10.758,0.04,11.350583,-77.868782,249.76,2.0,48.22,2.0,2458326.2912,,4.5875,,65.256956,,58333.289431563,,1.76666666666667,,,,,,,,,,13.330493322653801,,,,,,,,,,,,,,,,,,,,61.21389,,,,4.7657300000000005,0.345937,0.506,0.075,2019-06-22 00:19:17,lipponen,,3787,sector1
180412528,180412528.02,,,,,,,,PC,,10.758,0.04,11.350583,-77.868782,249.76,2.0,48.22,2.0,2458328.605,,4.588889,,42.219889,,38139.6018071068,,1.8333333333333302,,,,,,,,,,10.7789402709416,,,,,,,,,,,,,,,,,,,,61.21389,,,,4.7657300000000005,0.345937,0.506,0.075,2019-06-22 00:19:17,lipponen,,3787,sector1
191672086,191672086.01,,,,,,,,PC,,13.6497,0.006999999999999999,135.875203,-39.29472,-131.895,0.077,87.084,0.064,2458522.49899,0.00379,2.683393,0.000814,,,0.0,0.0,0.083,0.006999999999999999,90.02,1.49,-0.004,0.304,0.1251,0.0061,11.7,1.0,5.55,0.31,,,25.8,2.2,627.9,13.1,,,0.0288,0.0001,0.0,0.0,,,,,,,103.944,0.45399999999999996,3488.0,157.0,4.82331,0.00382026,0.403645,0.0121815,2019-06-10 08:56:06,cloutier,,4047,new CTOI from ORION (https://arxiv.org/abs/1812.08145)
192415680,192415680.01,,,,,,,,PC,,9.2063,0.006,46.061033,43.557666999999995,71.775,0.1,-66.077,0.065,2458769.02,0.2,0.0,,3.262104,0.543004,3000.0,500.0,5.8,1.0,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,,,,,72.4731,0.20825,5358.99,145.967,4.55259,0.0901946,0.845239,0.053889400000000004,2020-01-24 10:07:06,eisner,,15945,Planet Hunters TESS candidate. Single transit event.
200516835,200516835.01,,,,,,,,PC,,15.1073,0.009000000000000001,82.800881,11.761465,-0.9229999999999999,0.159,-5.249,0.124,2458471.48338305,0.004337371792644261,3.7784730904998796,0.0017696716353456934,47.569204,3.8018699999999996,42866.93778231694,3495.5282603005107,2.1344321103638446,0.45052142774092896,88.72684612619051,1.3261920803628369,0.34772126405694764,0.3658848930895279,0.20704332344298607,0.011938137852430421,15.649797648936564,2.3477216836711365,12.509697154838555,0.8461574978662721,,,,,,,,,,,,,,,,,,,274.363,7.027,3266.0,157.0,4.69055,0.0129958,0.55393,0.0195883,2019-09-18 09:12:28,bouma,tfopwg,5723,"Cand HJ, Zari+18 PMS star. Main worry is stellar-mass EB. Rot period similar to orbital period.  (CDIPS; Bouma+19)"
201234926,201234926.01,,,,,,,,PC,,11.5159,0.006,359.873598,-53.609722,61.723,0.033,-116.91,0.037000000000000005,2458332.873,,14.094439999999999,,2380.66358,,888381.9147885409,,3.0,,,,,,,,,,24.809387683561802,,,,,,,,,,,,,,,,,,,,113.02,0.3335,4112.0,127.54299999999999,4.40174,0.11816800000000001,0.834169,0.08246210000000001,2019-05-25 09:17:28,lipponen,,3787,sector1
201256771,201256771.01,,,,,,,,PC,,11.3801,0.006,1.818709,-58.457347,41.15,0.046,-8.019,0.04,2458325.5754,,3.754861,,84.342866,,74741.9897637244,,4.7,,,,,,,,,,24.720011924875497,,,,,,,,,,,,,,,,,,,,625.964,11.4445,4978.94,49.5776,,,3.15786,,2019-06-22 00:19:17,lipponen,,3787,sector1
201256771,201256771.02,,,,,,,,PC,,11.3801,0.006,1.818709,-58.457347,41.15,0.046,-8.019,0.04,2458327.4449,,3.766667,,97.59384399999999,,85965.76493502701,,6.06666666666667,,,,,,,,,,26.5111834068642,,,,,,,,,,,,,,,,,,,,625.964,11.4445,4978.94,49.5776,,,3.15786,,2019-06-22 00:19:17,lipponen,,3787,sector1
201293780,201293780.01,,,,,,,,PC,,9.7546,0.006,3.237504,-57.356692,53.202,0.048,8.261000000000001,0.045,2458325.7476,,0.9402778,,4539.201726,,984713.104045714,,1.5,,,,,,,,,,18.1346688403116,,,,,,,,,,,,,,,,,,,,162.564,0.6995,5962.0,133.658,4.2984,0.0798071,1.2261600000000001,0.0575427,2019-05-25 09:17:28,lipponen,,3787,sector1
201293780,201293780.02,,,,,,,,PC,,9.7546,0.006,3.237504,-57.356692,53.202,0.048,8.261000000000001,0.045,2458327.1546,,0.8840278,,5379.400696,,992949.178478768,,1.4,,,,,,,,,,12.3160043933233,,,,,,,,,,,,,,,,,,,,162.564,0.6995,5962.0,133.658,4.2984,0.0798071,1.2261600000000001,0.0575427,2019-05-25 09:17:28,lipponen,,3787,sector1
204327008,204327008.01,,,,,,,,PC,,11.0763,0.008,347.09918,-19.703885999999997,47.692,2.8760000000000003,4.05,1.9169999999999998,2458354.2708,,0.3201389,,112.690676,,98587.18190743699,,2.1,,,,,,,,,,33.9249218410348,,,,,,,,,,,,,,,,,,,,205.22299999999998,,5403.0,,,,0.9905379999999999,,2019-12-29 08:24:43,lipponen,,8409,new CTOI
204327008,204327008.02,,,,,,,,PC,,11.0763,0.008,347.09918,-19.703885999999997,47.692,2.8760000000000003,4.05,1.9169999999999998,2458354.4291,,0.3215278,,87.683909,,77584.8305204989,,2.1666666666666696,,,,,,,,,,30.0951863874051,,,,,,,,,,,,,,,,,,,,205.22299999999998,,5403.0,,,,0.9905379999999999,,2019-12-29 08:24:43,lipponen,,8409,new CTOI
204497617,204497617.01,,,,,,,,PC,,11.7963,0.006,326.799031,-32.896428,6.086,0.075,-3.448,0.06,2458327.5359,,1.590278,,1693.090617,,789736.5659758641,,2.9,,,,,,,,,,50.017198735644904,,,,,,,,,,,,,,,,,,,,501.01199999999994,13.04,6323.0,128.959,4.25884,0.0888162,1.37426,0.07233919999999999,2019-06-06 03:40:31,lipponen,,3787,sector1
204497617,204497617.02,,,,,,,,PC,,11.7963,0.006,326.799031,-32.896428,6.086,0.075,-3.448,0.06,2458326.7428,,3.1798610000000003,,3829.7372520000004,,970616.393500395,,2.53333333333333,,,,,,,,,,18.6977796821621,,,,,,,,,,,,,,,,,,,,501.01199999999994,13.04,6323.0,128.959,4.25884,0.0888162,1.37426,0.07233919999999999,2019-06-06 03:40:31,lipponen,,3787,sector1
206361691,206361691.01,,,,,,,,PC,,8.3408,0.006,356.628534,-48.958006,-84.295,0.027999999999999997,29.531999999999996,0.040999999999999995,2458363.25,0.1,0.0,,0.32577,0.054288,300.0,50.0,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2118,0.33535,6002.0,124.79799999999999,4.1943,0.0819649,1.3949,0.06572860000000001,2020-01-16 01:52:32,eisner,,15799,Planethunters-TESS candidate. Single Transit
206462116,206462116.01,,,,,,,,PC,,9.181000000000001,0.034,330.866199,-21.701759,14.2,2.8,-7.7,2.8,2458326.4844,,2.973611,,3135.5636719999998,,944310.34453511,,4.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.378,,,,,,,,2019-05-25 09:17:28,lipponen,,3787,sector1
206462116,206462116.02,,,,,,,,PC,,9.181000000000001,0.034,330.866199,-21.701759,14.2,2.8,-7.7,2.8,2458327.9678,,2.9694439999999998,,5393.593895,,993040.7499406509,,4.16666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.378,,,,,,,,2019-05-25 09:17:28,lipponen,,3787,sector1
206544316,206544316.01,,,,,,,,PC,,11.6337,0.009000000000000001,18.418844,-59.65974,96.72399999999999,0.095,-41.004,0.077,2458354.5251,,0.32430559999999997,,7.092999000000001,,6511.60044392978,,0.5,,,,,,,,,,4.0592359091939905,,,,,,,,,,,,,,,,,,,,43.0687,0.10495,3237.0,157.0,4.77159,0.00681965,0.461172,0.0138976,2019-12-29 08:24:43,lipponen,,8409,new CTOI
206544316,206544316.02,,,,,,,,PC,,11.6337,0.009000000000000001,18.418844,-59.65974,96.72399999999999,0.095,-41.004,0.077,2458354.5821,,0.325,,81.626758,,72424.4408348112,,1.73333333333333,,,,,,,,,,13.537641067074,,,,,,,,,,,,,,,,,,,,43.0687,0.10495,3237.0,157.0,4.77159,0.00681965,0.461172,0.0138976,2019-12-29 08:24:43,lipponen,,8409,new CTOI
206544316,206544316.03,,,,,,,,PC,,11.6337,0.009000000000000001,18.418844,-59.65974,96.72399999999999,0.095,-41.004,0.077,2458354.6473,,0.3208333,,22.418027,,20436.0601023812,,0.9,,,,,,,,,,7.1911608885348794,,,,,,,,,,,,,,,,,,,,43.0687,0.10495,3237.0,157.0,4.77159,0.00681965,0.461172,0.0138976,2019-12-29 08:24:43,lipponen,,8409,new CTOI
206544316,206544316.04,,,,,,,,PC,,11.6337,0.009000000000000001,18.418844,-59.65974,96.72399999999999,0.095,-41.004,0.077,2458376.8084,,0.32569440000000005,,83.298723,,73851.7491721715,,0.6,,,,,,,,,,13.6703871068166,,,,,,,,,,,,,,,,,,,,43.0687,0.10495,3237.0,157.0,4.77159,0.00681965,0.461172,0.0138976,2020-01-19 04:34:27,lipponen,,8409,new CTOI
206556127,206556127.01,,,,,,,,PC,,8.8209,0.006,333.660597,-21.697315,163.616,0.376,190.265,0.39,2458326.4177,,1.10625,,2131.5567739999997,,859596.7080821041,,2.0,,,,,,,,,,22.602227472557,,,,,,,,,,,,,,,,,,,,37.6247,0.33595,3954.0,126.78200000000001,4.19169,0.121857,1.04564,0.109548,2019-06-06 03:40:31,lipponen,,3787,sector1
206660104,206660104.01,,,,,,,,PC,,9.63865,0.006999999999999999,342.850152,-34.327495,246.248,0.095,-183.692,0.096,2458379.7842,0.0079,13.4507,0.0081,,,,,,,90.0,0.49,,,0.021,0.001,27.84,1.82,1.21,0.08,,,5.2,0.4,,,,,,,,,,,,,,,24.3544,0.0326,3673.0,157.0,4.725140000000001,0.00866283,0.5140399999999999,0.015341800000000001,2019-02-21 16:06:50,christiansen,,2163,Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf
207080350,207080350.01,,,,,,,,PC,,7.0938,0.006,320.919203,-39.778967,39.051,0.066,-38.416,0.086,2458332.7844,,9.105556,,443.05774,,335068.505204815,,5.66666666666667,,,,,,,,,,131.636717528003,,,,,,,,,,,,,,,,,,,,104.20700000000001,0.5125,6978.0,150.213,3.98346,0.0939702,2.0876200000000003,0.101608,2019-08-02 00:39:26,lipponen,,3787,sector1
207080350,207080350.02,,,,,,,,PC,,7.0938,0.006,320.919203,-39.778967,39.051,0.066,-38.416,0.086,2458329.9052,,18.38194,,345.186771,,272345.378998325,,7.13333333333333,,,,,,,,,,118.678007303729,,,,,,,,,,,,,,,,,,,,104.20700000000001,0.5125,6978.0,150.213,3.98346,0.0939702,2.0876200000000003,0.101608,2019-08-02 00:39:26,lipponen,,3787,sector1
211380233,211380233.01,,,,,,,,PC,,12.1074,0.006999999999999999,321.019977,-30.619304,-398.43199999999996,0.096,-518.99,0.078,2458329.7986,,4.590278,,6442.741003,,997352.0876885541,,3.3333333333333304,,,,,,,,,,2.03187902159416,,,,,,,,,,,,,,,,,,,,33.4257,0.0924,3416.0,157.0,4.93852,0.00704703,0.288607,0.00874284,2019-05-21 08:49:47,lipponen,,3625,continious_drop_in_lc
212323118,212323118.01,,,,,,,,PC,,13.9194,0.006999999999999999,309.894438,-26.11214,28.206,0.138,13.002,0.096,2458343.911,0.004,169.0,14.0,14.317128,2.82659,13100.0,2600.0,3.82,0.1,,,,,0.114,0.011000000000000001,,,2.7,0.3,,,,,,,,,0.34299999999999997,0.019,,,,,,,,,48.1045,0.21215,3173.0,157.0,5.03274,0.020193,0.21831799999999998,0.00669119,2019-04-05 15:23:41,damboiu,,3060,Identified from a single transit event
214299966,214299966.01,,,,,,,,PC,,10.4589,0.006,339.168106,-36.944072999999996,22.624000000000002,0.066,4.217,0.062,2458327.0339,,3.0680560000000003,,4594.788105,,985476.049571035,,1.76666666666667,,,,,,,,,,16.0949265883722,,,,,,,,,,,,,,,,,,,,296.473,4.9015,6181.0,126.874,4.14277,0.08465089999999999,1.5261200000000001,0.0728141,2019-06-06 03:40:31,lipponen,,3787,sector1
214517366,214517366.01,,,,,,,,PC,,10.4831,0.006,340.44014599999997,-38.483847999999995,-27.86,0.10099999999999999,-152.606,0.11699999999999999,2458330.9590000003,,,,3538.4644240000002,,961574.968670588,,3.56666666666667,,,,,,,,,,17.3022093221642,,,,,,,,,,,,,,,,,,,,92.2188,0.62215,4614.0,124.88600000000001,4.47588,0.09527719999999999,0.8180069999999999,0.0622865,2019-06-06 03:40:31,lipponen,,3787,sector1
219308281,219308281.01,,,,,,,,PC,,11.7229,0.006,316.773143,-54.08150500000001,-0.429,0.06,-7.517,0.049,2458326.8172,,2.860417,,191.53871,,161728.85717196,,8.03333333333333,,,,,,,,,,48.3253364205921,,,,,,,,,,,,,,,,,,,,1073.07,41.22,6524.0,131.463,3.6431199999999997,0.0991172,2.89086,0.170211,2019-06-22 00:19:17,lipponen,,3787,sector1
219308281,219308281.02,,,,,,,,PC,,11.7229,0.006,316.773143,-54.08150500000001,-0.429,0.06,-7.517,0.049,2458328.2463,,2.8513889999999997,,1499.701177,,748742.2137474391,,8.53333333333333,,,,,,,,,,103.979395151146,,,,,,,,,,,,,,,,,,,,1073.07,41.22,6524.0,131.463,3.6431199999999997,0.0991172,2.89086,0.170211,2019-06-22 00:19:17,lipponen,,3787,sector1
219792161,219792161.01,,,,,,,,PC,,7.5456,0.006,264.981837,65.002096,-21.851999999999997,0.053,106.85,0.068,2458683.57717,,1.441851,,,,,,2.50464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2796,0.02035,5011.0,101.781,4.57245,0.0796944,0.780455,0.039849300000000004,2020-03-13 00:00:55,holstkristiansen,,18082,"small PC, stellar variability"
220388567,220388567.01,,,,,,,,PC,,9.1763,0.006,337.301915,-56.869855,-19.903,0.062,2.0909999999999997,0.071,2458326.2222,,1.8291669999999998,,1274.328295,,690779.212350764,,5.5333333333333306,,,,,,,,,,172.83304793249198,,,,,,,,,,,,,,,,,,,,308.79,4.678,6871.0,136.629,3.8330699999999998,0.0906027,2.44959,0.10339200000000001,2019-06-06 03:40:31,lipponen,,3787,sector1
220402290,220402290.01,,,,,,,,PC,,11.5681,0.006,69.579421,-57.20375,-4.748,0.048,20.516,0.067,2458354.3685,,0.7833333,,21.845944,,19919.784813243998,,4.4666666666666694,,,,,,,,,,17.154807051763598,,,,,,,,,,,,,,,,,,,,324.216,2.977,5817.04,114.958,4.36524,0.0755315,1.1143100000000001,0.053547800000000007,2019-12-29 08:24:43,lipponen,,8409,new CTOI
220402290,220402290.02,,,,,,,,PC,,11.5681,0.006,69.579421,-57.20375,-4.748,0.048,20.516,0.067,2458354.7561,,0.7222221999999999,,44.094272,,39798.696450809904,,2.4,,,,,,,,,,24.2481126079876,,,,,,,,,,,,,,,,,,,,324.216,2.977,5817.04,114.958,4.36524,0.0755315,1.1143100000000001,0.053547800000000007,2019-12-29 08:24:43,lipponen,,8409,new CTOI
220408612,220408612.01,,,,,,,,PC,,7.7421,0.006,70.477096,-58.020807999999995,66.205,0.063,-11.99,0.083,,,20.427938,,0.163959,0.004343,151.0,4.0,3.775,,,,0.765,0.03,,,,,1.6,0.05,,,55.3,7.0,695.0,,,,0.1493,,,,,,,,,,55.5867,0.1267,5545.71,108.146,4.27632,0.0694678,1.19258,0.0545226,2019-04-06 08:47:36,spencer,,3074,Marginal PC
220408612,220408612.02,,,,,,,,PC,,7.7421,0.006,70.477096,-58.020807999999995,66.205,0.063,-11.99,0.083,2458411.379581,,59.992132999999995,,0.232481,0.005972,214.1,5.5,6.335,,,,0.66,0.04,,,,,1.91,0.11,,,13.15,1.7,485.0,,,,0.30618,0.0009599999999999999,,,,,,,,,55.5867,0.1267,5545.71,108.146,4.27632,0.0694678,1.19258,0.0545226,2019-04-27 11:41:31,spencer,,3074,Marginal PC
220474209,220474209.01,,,,,,,,PC,,10.2897,0.006,75.385121,-59.512553000000004,23.83,2.0,58.33,2.0,2458325.8915,,0.98125,,22.250373,,20284.7888947952,,1.6,,,,,,,,,,18.003987281975103,,,,,,,,,,,,,,,,,,,,189.208,,5843.0,,,,1.1589,,2019-08-02 00:39:26,lipponen,,3787,sector1
220474209,220474209.02,,,,,,,,PC,,10.2897,0.006,75.385121,-59.512553000000004,23.83,2.0,58.33,2.0,2458325.4026,,0.9423611,,78.633473,,69863.6631012084,,1.8333333333333302,,,,,,,,,,33.4125120014168,,,,,,,,,,,,,,,,,,,,189.208,,5843.0,,,,1.1589,,2019-08-02 00:39:26,lipponen,,3787,sector1
220523550,220523550.01,,,,,,,,PC,,11.1117,0.006,42.562613,-65.206962,7.649,0.036000000000000004,5.8389999999999995,0.033,2458330.9182,,13.523610000000001,,6639.963033,,997791.920087469,,5.63333333333333,,,,,,,,,,7.5875311778649195,,,,,,,,,,,,,,,,,,,,389.30400000000003,2.8275,6352.8,105.14399999999999,4.23041,0.083887,1.42566,0.0609422,2019-06-06 03:40:31,lipponen,,3787,sector1
220523550,220523550.02,,,,,,,,PC,,11.1117,0.006,42.562613,-65.206962,7.649,0.036000000000000004,5.8389999999999995,0.033,2458337.7558,,13.49514,,3407.941964,,956666.555222275,,5.7,,,,,,,,,,33.612800855589796,,,,,,,,,,,,,,,,,,,,389.30400000000003,2.8275,6352.8,105.14399999999999,4.23041,0.083887,1.42566,0.0609422,2019-06-06 03:40:31,lipponen,,3787,sector1
220567625,220567625.01,,,,,,,,PC,,7.3545,0.006,46.208835,-65.184545,-23.569000000000003,0.047,39.189,0.054000000000000006,2458344.8779,,19.44444,,3323.88051,,953178.233360152,,7.0,,,,,,,,,,65.90223330302979,,,,,,,,,,,,,,,,,,,,127.78399999999999,0.4925,6209.74,142.411,3.6317699999999995,0.0883379,2.76009,0.143457,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
220567625,220567625.02,,,,,,,,PC,,7.3545,0.006,46.208835,-65.184545,-23.569000000000003,0.047,39.189,0.054000000000000006,2458335.0236,,,,7039.366728,,998471.54270527,,6.33333333333333,,,,,,,,,,11.907014670383802,,,,,,,,,,,,,,,,,,,,127.78399999999999,0.4925,6209.74,142.411,3.6317699999999995,0.0883379,2.76009,0.143457,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
229742722,229742722.01,,,,,,,,PC,,9.93689,0.006,279.831764,69.522873,12.12,0.044000000000000004,-12.155999999999999,0.040999999999999995,2458726.137,0.05,126.96799999999999,0.2,5.442298,0.543004,5000.0,500.0,2.667,0.3,,,,,,,,,9.9,2.0,,,,,,,,,,,,,,,,,,,224.385,1.167,6415.0,131.285,4.25577,0.08686569999999999,1.4015600000000001,0.0615226,2020-03-06 02:19:21,eisner,tfopwg,17979,Planet Hunters TESS candidate. Single transit event.
229808144,229808144.01,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458337.3433,,11.61111,,70.25151899999999,,62655.1613510401,,4.8,,,,,,,,,,76.9550369620887,,,,,,,,,,,,,,,,,,,,409.82099999999997,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,sector1
229808144,229808144.02,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458331.3489,,11.60764,,18.714596,,17089.076693253603,,4.73333333333333,,,,,,,,,,40.189992408918705,,,,,,,,,,,,,,,,,,,,409.82099999999997,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,sector1
230127302,230127302.04,,,,,,,,PC,,11.1802,0.006,251.11587000000003,70.429992,-48.023999999999994,0.047,81.928,0.051,2458700.7316900003,0.0,37.91713,0.0,,,,,3.5000160000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.422,0.6709999999999999,5141.0,122.04899999999999,4.49143,0.0842768,0.8761540000000001,0.051,2020-03-12 16:07:18,holstkristiansen,,18072,NOT an integer multiple of TOI 1246.01
230387153,230387153.01,,,,,,,,PC,,11.315999999999999,0.006,285.921685,65.78567199999999,15.932,0.055999999999999994,63.446999999999996,0.046,2458686.8958799997,,41.753761,,,,,,5.166672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.265,1.2415,5337.0,124.039,4.48036,0.0804313,0.914083,0.0509548,2020-03-13 00:12:13,holstkristiansen,,18083,Low SNR PC-signal for a quiet star
231279823,231279823.01,,,,,,,,PC,,8.70466,0.006999999999999999,42.539739000000004,-53.136803,-114.609,0.04,503.079,0.043,2458361.64103,0.0010400000000000001,5.97607,0.00073,,,0.0,0.0,0.11599999999999999,0.002,89.98,0.47,0.005,0.14,0.0363,0.0005,17.2,0.3,1.83,0.06,,,11.8,1.0,516.5,10.5,,,0.0516,0.0001,0.0,0.0,,,,,,,13.2017,0.0042,3592.0,157.0,4.77196,0.00654705,0.460762,0.013668200000000002,2019-06-10 08:31:44,cloutier,,4044,new CTOI from ORION (https://arxiv.org/abs/1812.08145)
231714759,231714759.01,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426306999999994,15.424000000000001,0.053,-6.084,0.055999999999999994,2458327.2661,,5.486111,,3091.802607,,942019.9004083041,,7.13333333333333,,,,,,,,,,121.31161162738998,,,,,,,,,,,,,,,,,,,,448.95099999999996,6.651,7087.0,142.892,3.6566699999999996,0.08572819999999999,3.0807,0.13071300000000002,2019-06-06 03:40:31,lipponen,,3787,sector1
231714759,231714759.02,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426306999999994,15.424000000000001,0.053,-6.084,0.055999999999999994,2458330.0022,,5.459722,,578.900274,,413267.844291161,,11.6333333333333,,,,,,,,,,385.907162312388,,,,,,,,,,,,,,,,,,,,448.95099999999996,6.651,7087.0,142.892,3.6566699999999996,0.08572819999999999,3.0807,0.13071300000000002,2019-06-06 03:40:31,lipponen,,3787,sector1
231833061,231833061.01,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431000000000004,0.047,3.428,0.040999999999999995,2458333.6009,,,,2131.635561,,859606.8962159391,,11.333333333333302,,,,,,,,,,43.3579210971557,,,,,,,,,,,,,,,,,,,,128.586,0.419,4580.0,124.132,4.34877,0.09669169999999999,0.9404,0.0700326,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
231833061,231833061.02,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431000000000004,0.047,3.428,0.040999999999999995,2458346.5177,,,,763.0216360000001,,504787.788125685,,3.0,,,,,,,,,,81.4312752107359,,,,,,,,,,,,,,,,,,,,128.586,0.419,4580.0,124.132,4.34877,0.09669169999999999,0.9404,0.0700326,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
231860752,231860752.01,,,,,,,,PC,,8.582,0.018000000000000002,28.867949,-63.077165,3.248,0.071,11.734000000000002,0.084,2458327.8089,,0.9888889000000001,,11.36239,,10410.5787775296,,2.03333333333333,,,,,,,,,,35.728527670830495,,,,,,,,,,,,,,,,,,,,302.8677,36.5461,,,,,,,2019-06-22 00:19:17,lipponen,,3787,sector1
233194447,233194447.01,,,,,,,,PC,,8.71433,0.006,263.94993700000003,66.758971,5.577999999999999,0.054000000000000006,-24.944000000000003,0.057999999999999996,2458770.49,0.05,0.0,,0.543004,0.108579,500.0,100.0,24.0,4.0,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,207.771,1.1415,6582.0,126.29799999999999,3.89425,0.0861232,2.18912,0.0917612,2020-01-24 10:12:04,eisner,,15946,Planet Hunters TESS candidate. Single transit event.
234347951,234347951.01,,,,,,,,PC,,10.4416,0.006,39.106486,-70.970554,33.26,0.043,8.788,0.039,2458331.3753,,,,1295.00002,,696610.887165069,,5.13333333333333,,,,,,,,,,101.896853065797,,,,,,,,,,,,,,,,,,,,307.54,2.2545,5991.0,133.102,4.01662,0.0782297,1.7038,0.078784,2019-06-06 03:40:31,lipponen,,3787,sector1
234347951,234347951.02,,,,,,,,PC,,10.4416,0.006,39.106486,-70.970554,33.26,0.043,8.788,0.039,2458336.317,,,,2107.802671,,856491.0683131671,,7.4666666666666694,,,,,,,,,,70.0809921183596,,,,,,,,,,,,,,,,,,,,307.54,2.2545,5991.0,133.102,4.01662,0.0782297,1.7038,0.078784,2019-06-06 03:40:31,lipponen,,3787,sector1
