TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Edited (UTC),Date Modified,Comments
232971294,1281.01,,2,4,2,2,1,4,4,5,PC,,9.6635,0.007,,1,spoc,13:17:46.23,71:43:15.78,-13.194,0.043,-12.668,0.035,2458689.658936,0.005434,6.391213,0.002883,4.499174,0.665194,0.455992,0.058223,419.895996,419.895996,2.792676,1.393427,451.450989,1175.634766,9.085175,178.259,0.667,6191,127.461998,4.27017,0.082929,1.32349,0.06004,,,"14,15",2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Likely sytematic
236445129,1282.01,,5,5,5,5,5,5,5,5,KP,KP,11.4373,0.012,,1,spoc,20:57:04.45,31:39:39.67,5.581,0.035,2.409,0.04,2458711.396484,0.000339,0.968995,2.4E-05,2.473087,0.028269,14.63958,0.160183,13393.055664,13393.055664,16.736423,0.773304,6992.012695,2332.224121,80.377251,444.586,5.5075,6430,139.014999,4.25113,0.089256,1.41398,0.063714,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,KELT 16b
266593143,1283.01,,5,5,5,5,5,5,5,5,KP,KP,9.7525,0.006,,1,spoc,21:38:08.63,30:29:17.48,-80.395,0.158,-126.972,0.148,2458719.47583,0.000295,10.337892,0.000413,4.065379,0.028126,19.110611,0.115945,17447.521484,17447.521484,11.206356,0.527579,62.594517,717.387512,181.238998,92.3831,0.48265,5336.959961,105.030998,4.55466,0.077034,0.838682,0.039083,0.0512329,0.0280899,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,HAT-P-17 b
267561446,1284.01,,2,4,2,2,1,4,4,5,PC,,12.5313,0.007,,1,spoc,20:46:03.28,56:52:01.74,50.569,0.045,188.287,0.033,2458711.815552,0.003346,1.283251,0.000306,2.012261,0.367906,2.131565,0.148548,1961.318237,1961.318237,2.558112,0.83171,172.025284,923.672119,11.733728,110.246,0.224,3855,157,4.68499,0.009849,0.560391,0.016585,,,"15,16",2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Potential L1 candidate; check 267561450
277507814,1286.01,,2,4,2,3,3,4,4,5,PC,,10.1653,0.006,,1,spoc,20:43:48.87,59:34:35.86,4.308,0.045,5.852,0.043,2458711.527222,0.000877,0.616751,3.9E-05,0.87395,0.21826,0.860049,0.052754,791.820679,791.820679,4.540529,3.110234,16666.154297,2897.749512,18.857397,278.771,1.735,6588,247.617004,4.1855,0.097479,1.56661,0.06745,,,"15,16,17",2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,"V-shaped, possible EB; significant odd-even"
352764091,1287.01,,2,4,2,3,3,4,4,5,PC,,8.593,0.006,,1,spoc,20:34:59.43,63:28:29.78,33.773,0.059,-88.306,0.054,2458714.681396,0.003904,9.602018,0.001273,4.980596,0.759278,0.483784,0.058982,445.482605,445.482605,2.584434,1.729156,193.103271,950.751831,11.068584,92.7225,0.23245,5891,124.622002,4.30161,0.081686,1.21037,0.057854,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Centroid offset; check neighbors; very crowded.
365733349,1288.01,,2,4,2,4,3,4,4,4,PC,,9.93119,0.006,,1,spoc,20:52:40.09,65:36:31.62,43.253,0.057,-68.614,0.056,2458712.356934,0.000688,2.700062,0.000165,2.379485,0.114669,2.756098,0.066062,2535.240723,2535.240723,4.72907,0.468415,691.796082,1308.019653,27.911188,114.865,0.3215,6180,362.01001,4.57956,0.106778,0.923371,0.048206,,,"15,16,17,18",2019-10-17 00:30:12,2020-01-14 20:07:31,2020-01-16 02:34:07,
417676622,1290.01,,5,5,5,5,5,5,5,5,KP,KP,9.50898,0.006,,1,spoc,19:24:07.75,49:02:24.77,-7.334,0.039,-10.43,0.048,2458683.400757,0.005359,5.400569,0.002515,3.657482,0.981861,0.374279,0.057406,344.664673,344.664673,2.421951,3.049617,447.066467,1172.769775,8.750069,144.166,0.435,5875.22998,137.940994,4.26474,0.08022,1.25931,0.068241,0.12598,0.00399349,"14,15",2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Kepler-68 b
198186769,1291.01,,3,4,3,3,1,4,4,5,PC,,10.8722,0.006,,1,qlp,16:23:16.32,62:55:30.44,-5.999,0.043,13.59,0.052,2458688.798706,0.00764,7.15656,0.00267,7.78,0.778,0.561851,0.001211,517.349976,517.349976,5.72389,0.284574,1174.089966,1630,11,428.123,4.5455,6053,67.199997,4,0.08,1.91,0.04,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,Possibly 2x period; other dips in the raw light curve near half phase
202504234,1293.01,,2,4,2,2,1,4,4,4,PC,,10.8605,0.006,,1,qlp,15:21:14.42,63:33:55.03,20.745,0.038,-37.786,0.052,2458685.232666,0.0026,1.68481,0.00019,0.796,0.374,1.096626,0.006811,1009.52002,1009.52002,3.7443,1.43764,955.353027,1548,11,239.983,1.52,5898.799805,111.900002,4.38,0.08,1.11,0.04,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,Low SNR; possible L1 candidate
219015370,1294.01,,3,4,3,3,1,4,4,5,PC,,10.9458,0.007,,1,qlp,14:52:22.23,70:28:35.61,-19.069,0.047,-2.555,0.045,2458684.34729,0.00176,3.915,0.00026,2.673,0.295,3.110014,0.001021,2860.330078,2860.330078,10.3502,0.666961,336.802002,1193,37,332.648,2.286,5537.399902,162.699997,4.05,0.08,1.67,0.1,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,
219852584,1295.01,,3,4,3,3,1,4,4,5,PC,,10.7973,0.007,,1,qlp,17:06:41.33,67:52:17.41,-7.353,0.045,8.48,0.058,2458685.776611,0.0005,3.197,6E-05,3.576,0.062,8.013319,0.000344,7353.370117,7353.370117,15.9406,0.902629,1298.709961,1672,142,388.227,4.4475,6420.399902,183.600006,4.15,0.09,1.61,0.09,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,
219854185,1296.01,,3,4,3,3,1,4,4,5,PC,,10.8041,0.006,,1,qlp,17:07:04.95,70:14:18.53,-21.245,0.042,-6.793,0.046,2458686.204834,0.00099,3.94427,0.00014,4.844,0.078,6.451738,0.000305,5924.649902,5924.649902,16.6674,0.391925,777.263,1470,131,323.265,2.821,5372.5,58.700001,3.93,0.08,1.83,0.04,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,
237104103,1298.01,,3,4,3,3,1,4,4,5,PC,,10.9585,0.006,,1,qlp,16:05:17.5,70:11:24.14,-36.41,0.035,43.934,0.035,2458684.577271,0.0011,4.53766,0.00018,3.944,0.131,4.193209,0.000363,3854.639893,3854.639893,11.1519,0.560942,484.766998,1307,62,319.036,1.9895,5617,135.100006,4.1,0.08,1.55,0.08,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,
293687315,1300.01,,5,5,5,5,5,5,5,5,KP,KP,9.823,0.008,,1,qlp,14:26:05.72,59:26:39.38,-19.45,0.044,6.179,0.042,2458714.181152,0.00038,2.87177,0.00011,4.579,0.044,8.100004,0.000251,7432.620117,7432.620117,18.2222,0.581928,3250.080078,2103,164,321.376,2.4895,6767.700195,106.699997,4.05,0.09,1.92,0.06,,,15,2019-10-17 00:30:12,2019-12-17 15:43:41,2020-01-16 02:34:07,KELT-18b
356867115,1301.01,,1,4,1,1,1,4,4,5,PC,,10.5216,0.006,,1,spoc,18:23:27.01,71:34:54.29,-43.319,0.04,85.838,0.045,2458686.097046,0.00442,6.096375,0.00097,2.276345,0.334,1.241648,0.09426,1142.946167,1142.946167,2.449728,0.130417,69.863838,763,11.817018,90.8693,0.18925,4820.399902,31.6,4.6,0.09,0.72,0.01,,,"14,15,16",2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,L1 candidate
441797803,1302.01,,3,4,3,3,1,4,4,5,PC,,10.6724,0.006,,1,qlp,17:37:30.95,73:15:40.3,-5.07,0.038,24.524,0.048,2458684.412109,0.00071,5.66676,0.00015,3.649,0.162,8.819099,0.000884,8089.790039,8089.790039,15.7107,0.411071,441.178986,1276,110,339.455,2.765,6396,74.900002,4.23,0.08,1.5,0.04,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Check 441797805
185405474,1303.01,,3,4,3,3,1,4,4,5,PC,,9.87278,0.006,,1,qlp,20:06:52.24,45:29:57.22,6.48,0.044,7.159,0.04,2458684.136353,0.00222,1.56029,0.00012,2.751,0.095,1.690004,0.558829,1555.339966,1555.339966,10.38,5.99015,31636.300781,3715,43,387.708,3.995,6570.399902,153.399994,3.89,0.09,2.39,0.11,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,1-sigma centroid offset; possible secondary
186000935,1304.01,,3,4,3,3,3,4,4,5,PC,,9.76577,0.006,,1,qlp,20:12:17.51,44:29:45.16,-40.227,0.036,-75.628,0.041,2458689.348633,0.00468,8.87634,0.00163,4.444,0.967,1.559999,0.029747,1435.780029,1435.780029,5.0936,0.743245,1020.809998,1574,24,156.338,0.539,5828.700195,137.300003,4.34,0.08,1.22,0.06,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
236815160,1307.01,,3,4,3,3,1,4,4,5,PC,,10.7967,0.006,,1,qlp,18:54:33,59:45:47.5,-0.2,3.9,29.6,4.1,2458684.388672,0.00097,2.53456,9E-05,1.978,0.238,4.810377,0.002549,4420.720215,4420.720215,,,339.307007,1195,46,,,5009.600098,67.599998,,,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
294179389,1310.01,,3,5,5,3,1,4,4,5,PC,,10.5742,0.006,,1,qlp,20:03:21.27,53:17:44.23,9.671,0.173,-14.426,0.128,2458685.470703,0.00065,2.67956,6E-05,2.781,0.067,7.267279,0.00038,6671.060059,6671.060059,12.4813,0.684288,765.955017,1465,82,247.975,4.665,5818,157.899994,4.23,0.08,1.34,0.07,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,FP from TFOP; 2 stars in pixel; source of transits is TOI 1454.01; possible synchronization
136848581,1314.01,,3,4,3,3,3,4,4,5,PC,,9.90482,0.006,,1,qlp,21:10:59.5,43:33:06.82,-7.239,0.046,-13.254,0.047,2458713.144043,0.00953,2.63979,0.00202,2.824,0.326,0.738402,0.001149,679.862,679.862,8.67056,0.527182,505.632996,1321,9,285.36,2.3665,4951.899902,73.400002,,,2.87,0.08,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Noisy evolved star; low SNR transit
137284119,1315.01,,3,4,3,3,1,4,4,5,PC,,9.14819,0.006,,1,qlp,21:12:56.44,46:16:05.13,10.95,0.05,3.826,0.052,2458711.977417,0.00447,2.57282,0.00094,3.445,0.24,1.25,0.604073,1150.630005,1150.630005,11.6228,8.1272,36034.199219,3838,16,453.744,6.4355,7645.399902,287.399994,3.75,0.08,3.11,0.23,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
15565627,1316.01,,3,4,3,3,3,4,4,5,PC,,10.3332,0.021,,1,qlp,20:28:04,39:52:37.67,-5.507,0.044,-13.746,0.044,2458684.060669,0.00539,3.80509,0.00058,3.347,0.645,1.280001,0.002418,1178.22998,1178.22998,8.59646,0.63319,1067.609985,1592,16,434.962,5.073,6348.100098,189.5,3.83,0.1,2.28,0.14,0.067,0.012,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Slight aperture depth correlation
165523947,1317.01,,3,4,3,3,3,4,4,5,PC,,10.2918,0.016,,1,qlp,21:07:15.33,40:10:01.82,-0.481,0.039,-3.616,0.037,2458711.857788,0.00738,2.99041,0.00173,3.952,0.445,1.290002,0.655103,1187.430054,1187.430054,14.2837,10.2111,16834.400391,3173,11,697.116,12.704,6375,176.600006,3.66,0.08,3.77,0.21,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
167092385,1318.01,,3,4,3,3,3,4,4,,PC,,10.151,0.018,,1,qlp,21:14:53.91,38:05:39.24,4.6,1.6,3.1,1.7,2458712.039551,0.00541,4.99024,0.00217,2.059,0.327,1.390002,0.006709,1279.420044,1279.420044,,,,,9,343.728,,,,,,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2019-12-17 10:00:02,
167403519,1320.01,,3,4,3,3,3,4,4,,PC,,10.334,0.038,,1,qlp,21:17:18,38:06:17.48,-4.5,1.6,-15,1.6,2458713.015381,0.00185,3.97122,0.00077,4.037,0.566,6.109997,0.007035,5611.709961,5611.709961,,,,,35,340.289,,,,,,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2019-12-17 10:00:02,
256886630,1323.01,,3,4,3,3,3,4,4,5,PC,,8.26618,0.006,,1,qlp,21:57:32.42,41:26:58.23,8.026,0.049,-0.029,0.053,2458713.200562,0.00597,2.03905,0.00116,2.26,0.948,0.43,0.011479,395.966003,395.966003,,,20908.199219,3350,9,301.421,3.148,8493.5,407.100006,3.94,0.07,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
266688542,1324.01,,3,4,3,3,1,4,4,5,PC,,10.1894,0.008,,1,qlp,21:24:05.71,46:23:04.82,-11.834,0.052,-15.942,0.05,2458712.040283,0.00738,2.94527,0.00186,2.549,0.484,1.05,0.004038,966.617981,966.617981,6.11573,0.456781,1321.050049,1679,10,339.736,3.9305,6854,347.899994,4.1,0.1,1.79,0.07,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
312083267,1327.01,,3,4,3,3,3,4,4,5,PC,,8.38189,0.006,,1,qlp,20:13:10.85,36:43:31.75,0.684,0.059,-0.593,0.061,2458686.694336,0.00191,3.93958,0.0003,1.948,0.422,1.25,0.002405,1150.630005,1150.630005,,,1713.689941,1792,28,457.792,7.786,8286,468.799988,3.55,0.08,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Likely synchronized and somewhat V shaped
330332501,1328.01,,3,4,3,3,3,4,4,5,PC,,10.3599,0.03,,1,qlp,21:00:26.49,46:03:37.61,-8.94,0.052,-23.17,0.044,2458715.45105,0.0048,4.01823,0.00303,2.889,0.418,0.877992,0.002756,808.333984,808.333984,8.7555,0.864243,544.450989,1345,9,397.905,4.9305,6203.200195,255.100006,3.94,0.09,2.14,0.18,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
357457104,1330.01,,3,4,3,3,1,4,4,,PC,,9.521,0.136,,1,spoc,21:02:09.82,45:46:32.67,,,,,2458712.414551,0.00438,1.748063,0.00066,2.166971,0.163,1.537562,0.294618,1415.144287,1415.144287,,,,,16.912672,,,,,,,,,,,"15,16",2019-10-17 00:30:12,2020-01-21 18:51:23,2020-01-21 16:00:02,limited stellar information; likely giant from Gaia DR2 parallax~0.09 and temp~3300K; Transits phased with oot variability
395171208,1333.01,,3,4,3,3,3,4,4,5,PC,,9.03527,0.006,,1,qlp,21:40:03.49,48:24:24.36,-9.81,0.05,-10.501,0.046,2458715.119995,0.00088,4.71964,0.00049,4.604,0.25,5.607855,0.000196,5151.709961,5151.709961,14.6836,1.60396,1896.400024,1838,83,200.492,1.195,6753.5,371.899994,4.08,0.09,1.7,0.18,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
42123111,1334.01,,3,4,3,3,3,4,4,5,PC,,9.5526,0.017,,1,qlp,20:08:52.82,38:14:42.8,0.381,0.055,-1.826,0.066,2458686.467041,0.00263,4.03349,0.00044,2.684,0.277,1.290002,0.001646,1187.430054,1187.430054,,,1536.199951,1744,15,1276.26,57.545,8245,553.200012,,,,,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
89759617,1335.01,,3,4,3,3,3,4,4,5,PC,,10.4806,0.02,,1,qlp,20:06:15.52,35:35:18.22,1.452,0.089,-2.185,0.098,2458685.602783,0.00547,3.33041,0.00068,3.976,0.34,4.069999,1.620149,3741.590088,3741.590088,14.8678,9.41092,18031.199219,3228,18,624.639,21.972,7873,183.199997,3.98,0.08,2.21,0.1,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,Slight depth aperture correlation
92783821,1336.01,,3,4,3,3,3,4,4,5,PC,,10.2115,0.017,,1,qlp,20:12:04.16,35:31:28.66,-11.969,0.047,-8.381,0.049,2458685.186279,0.00413,3.86283,0.00059,1.232,0.383,1.699997,0.013511,1564.530029,1564.530029,10.4563,0.986629,264.130005,1123,10,524.29,8.182,7167,111.5,3.89,0.08,2.4,0.07,,,15,2019-10-17 00:30:12,2019-12-17 15:43:42,2020-01-16 02:34:07,
160708862,1337.01,,3,5,5,3,5,4,4,5,PC,KP,9.8787,0.006,,1,qlp,15:09:04.88,-42:42:17.88,-10.011,0.123,-5.653,0.097,2458602.836426,0.00186,3.34287,0.0005,3.404,0.146,14.309977,0.007402,13093.5,13093.5,,,4213.089844,2244,61,427.678,11.068,9078,163.600006,4.09,1.36,,,,,"1,2,3,4,5,6,7,8,9,10,11",2019-10-29 00:00:00,2019-12-17 15:43:42,2020-01-16 02:34:07,
260128333,1338.01,,3,4,3,3,2,4,4,5,PC,,11.4881,0.006,,1,spoc,06:08:31.94,-59:32:27.55,-12.258,0.037,34.405,0.041,2458436.209351,0.021428,71.41687,0.013343,14.844805,0.929534,2.73114,0.370148,2512.311523,2512.311523,18.003841,2.618734,65.014427,724.222778,9.207911,399.017,3.1375,5723.200195,57,3.6,0.08,3.09254,0.385104,-0.4,0.09,"4,5,6,7,8,9,10,11,12",2019-10-29 00:00:00,2019-12-17 15:43:42,2020-01-16 02:34:07,some transits may be spurious so period could be at longer interval
269701147,1339.01,,1,4,1,1,3,4,4,1,PC,,8.2929,0.006,,1,spoc,20:08:06.15,66:51:01.08,150.256,0.044,-63.909,0.047,2458715.354492,0.00253,8.880832,0.00082,3.019178,0.156,1.318219,0.042614,1213.388062,1213.388062,3.247601,0.355049,99.065849,804.638367,31.063261,53.6089,0.0732,5555.700195,313.700012,4.49,0.08,0.920435,0.1,,,"14,15,16,17,18",2019-10-30 15:08:00,2020-01-14 18:29:20,2020-01-16 02:34:07,multi-planet system; candidate .01
269701147,1339.02,,1,4,1,1,3,4,4,2,PC,,8.2929,0.006,,2,spoc,20:08:06.15,66:51:01.08,150.256,0.044,-63.909,0.047,2458726.054199,0.001723,28.579357,0.002426,4.444383,0.250002,1.186268,0.045358,1091.996094,1091.996094,3.067978,0.502101,20.850939,545.005859,24.712784,53.6089,0.0732,5555.700195,313.700012,4.49,0.08,0.920435,0.046312,,,16,2019-10-30 15:08:00,2019-12-17 15:43:42,2020-01-16 02:34:07,part of possible multi-planet system
269701147,1339.03,,1,4,1,2,3,4,4,,PC,,8.2929,0.006,,3,spoc,20:08:06.15,66:51:01.08,150.256,0.044,-63.909,0.047,2458718.922852,0.005509,0,0,10.60792,0.739647,0.387722,0.037013,357.041748,357.041748,1.742924,0.686372,25.404619,572.595459,11.48985,53.6089,0.0732,5555.700195,313.700012,4.49,0.08,0.920435,0.046312,,,"15,16",2019-11-15 23:57:09,2020-01-13 19:12:20,2020-01-16 12:00:22,single transit; first event is spurious
233681149,1340.01,,3,4,3,3,1,4,4,5,PC,,10.8037,0.006,,1,spoc,17:21:27.55,65:00:44.21,-16.36,0.055,94.627,0.062,2458683.689575,0.005049,8.587467,0.004981,5.14589,0.395515,2.070097,0.369993,1904.81311,1904.81311,5.374472,0.924113,152.042953,895.594299,10.186884,208.687,1.072,5929,124.811996,4.48275,0.078728,0.987583,0.047141,,,"14,15,16,17,18",2019-10-30 21:47:36,2020-01-14 21:39:38,2020-01-16 02:34:07,Centroid offset; could be on neighbor; V-shaped; likely EB
358631536,1343.01,,3,4,3,3,1,4,4,5,PC,,10.0062,0.006,,1,qlp,21:10:18.11,48:27:51.42,3.666,0.28,-1.221,0.135,2458714.787476,0.00574,6.79696,0.00434,5.03,0.493,0.543617,0.006895,500.563995,500.563995,,,1598.959961,1761,12,400.034,10.639,8254,327.399994,4.39,0.15,,,,,"15,16",2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Some depth-aperture correlation; crowded field
160487753,1345.01,,3,4,3,3,1,4,4,5,PC,,10.8049,0.007,,1,qlp,15:52:07.63,74:24:24.27,0.719,0.036,11.14,0.035,2458715.459473,0.01811,8.47134,0.00488,6.989,1.941,1.079108,0.201769,993.401001,993.401001,16.3507,7.32766,3634.699951,2163,9,788.93,11.542,5207.799805,314.399994,,,4.72,0.55,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Marginal
219852882,1346.01,,2,4,2,2,3,4,4,5,PC,,10.7261,0.006,,1,qlp,17:06:29.44,68:50:35.89,-20.12,0.04,89.886,0.043,2458687.728027,0.00819,5.50261,0.00121,2.871,0.49,0.64116,0.002798,590.356018,590.356018,2.06065,0.142952,133.003998,946,9,115.45,0.322,4991.600098,52.900002,4.56,0.09,0.77,0.02,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Low SNR; potential level 1 candidate; check 219852884
229747848,1347.01,,2,4,2,2,1,4,4,5,PC,,10.7157,0.007,,1,spoc,18:41:18.4,70:17:24.19,-6.335,0.11,26.221,0.078,2458684.402588,0.0028,0.8475,6E-05,0.814,0.257,0.486651,0.049257,448.121521,448.121521,2.10618,1.04909,1876.471313,1678.630981,10.122882,147.476,1.0425,5300,143.199997,4.56,0.08,0.89,0.05,,,"14,15,16",2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Potential level 1 candidate; short period could suggest is an EB or stellar variability
233953967,1350.01,,3,4,3,4,3,4,4,5,PC,,10.3589,0.006,,1,qlp,20:21:34.84,56:27:45.56,5.775,0.041,6.967,0.041,2458687.847656,0.01258,5.53458,0.0049,7.217,0.934,2.301092,0.004837,2117.139893,2117.139893,20.929701,1.51945,1272.560059,1663,14,598.635,7.655,5676.399902,139.5,3.49,0.09,3.82,0.19,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Too large to be a planet; likely EB
279177746,1353.01,,3,4,3,3,1,4,4,5,PC,,10.1503,0.075,,1,qlp,20:55:32.44,46:30:07.51,-0.511,0.062,3.17,0.055,2458742.082642,0.00655,4.43126,0.00207,1.724,0.712,1.96444,0.043189,1807.680054,1807.680054,,,1141.609985,1619,9,464.209,8.1325,8004.299805,195.699997,4.29,0.12,,,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,likely variability; low snr
365683032,1354.01,,3,4,3,3,1,4,4,1,PC,,8.78822,0.01,,1,qlp,20:48:43.19,51:54:38.51,6.909,0.081,3.48,0.073,2458716.300903,0.01164,1.42904,0.00048,3.291,0.452,1.602056,0.174037,1474.459961,1474.459961,,,188924,5808,10,245.776,2.9185,9554.200195,87.400002,4.37,,,,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Likely stellar variability
372264750,1355.01,,3,4,4,3,1,4,4,5,PC,,8.65269,0.006,,1,qlp,22:05:13.83,66:46:31.07,15.593,0.049,7.409,0.056,2458740.236938,0.00034,2.17032,6E-05,2.216,0.213,6.090005,0.002936,5593.399902,5593.399902,,,7042.799805,2552,213,248.148,1.6655,8475.299805,419.600006,4.27,0.09,,,,,"16,17",2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,
277566483,1356.01,,3,4,3,3,1,4,4,1,PC,,8.9468,0.044,,1,qlp,20:44:46.7,54:30:07.78,-3.497,0.21,-5.428,0.164,2458721.358032,0.00272,12.14447,0.00102,16.997999,0.542,4.892498,0.000393,4496.02002,4496.02002,,,7003.939941,2548,18,4772.59,1787.66,8381.299805,409.200012,,,,,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,likely EB; need stellar radius estimate
357972447,1357.01,,3,4,3,4,1,4,4,4,PC,,10.2193,0.006,,1,qlp,21:07:49.39,50:30:03.18,-16.389,0.064,-11.604,0.066,2458715.169678,0.0043,0.33759,5E-05,1.32,0.189,0.327279,0.000873,301.390015,301.390015,2.81803,0.30882,17501.5,3204,13,254.401,2.292,6183,308,4.39,0.1,1.48,0.14,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Likely EB
275501623,1358.01,,3,4,3,3,1,4,4,5,PC,,8.63701,0.006,,1,qlp,21:20:27.87,61:07:12.9,5.307,0.103,3.776,0.087,2458739.603027,0.00699,1.67317,0.0007,2.55,0.347,0.45,0.000908,414.378998,414.378998,,,12089.400391,2952,18,356.681,5.825,8953,241.199997,4.09,,,,,,"16,17",2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Rs 2.45 from TIC8; Rp ~5; 4.5 sigma odd-even
416624606,1359.01,,3,4,3,3,3,4,4,5,PC,,10.2732,0.024,,1,qlp,20:40:09.13,50:19:25.47,3.547,0.057,-39.384,0.049,2458717.601318,0.00308,2.51584,0.00024,2.644,0.241,3.206447,0.225532,2948.889893,2948.889893,13.1809,3.59825,5044.240234,2347,31,335.203,3.774,5642.899902,180.100006,3.82,0.09,2.21,0.14,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,
330468175,1360.01,,3,4,3,4,1,4,4,5,PC,,10.0146,0.021,,1,qlp,21:00:39.89,47:47:09.57,2.27,0.051,0.104,0.053,2458739.280029,0.0077,0.70902,0.00036,2.49,0.287,0.434619,0.001297,400.218994,400.218994,5.28776,0.500385,37625.300781,3880,19,533.615,8.445,7840,301.299988,4.05,0.07,2.4,0.19,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,Raw light curve aperture 2 and 3 look like they have different depths. Possible depth/aperture correlation and EB.
277447970,1361.01,,3,4,3,3,1,4,4,5,PC,,10.2202,0.006,,1,qlp,21:23:19.08,52:48:52.92,1.433,0.048,-8.256,0.045,2458715.831543,0.00116,2.23788,9E-05,3.331,0.317,4.642487,0.000715,4266.759766,4266.759766,10.9196,0.851624,4385.209961,2267,39,339.994,3.1195,7168,276.600006,4.19,0.09,1.52,0.12,,,16,2019-10-30 21:47:36,2019-12-17 15:43:42,2020-01-16 02:34:07,rapidly rotating star
