TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
62483237,139.01,,1,4,4,5,4,3,1,5.4,100.9,6,7,7,PC,PC,9.3636,0.006,,1,spoc,22:25:36.58,-34:54:34.97,26.43,0.071,-30.255,0.08,2458334.891916,0.0020608278,11.070803728526098,4.5374956000000005e-05,2.51608329699429,0.17354466,1.4028530000000001,0.106577,1291.24053388794,98.15653,3.07940622229035,0.30939794,22.422051902150397,554.994383283977,13.696319,42.4061,0.0763,4356.0,173.0,4.53491,0.3608,0.700726985931396,0.057527699999999994,,,0.69,0.0852195,"1,28",2018-09-05,2021-07-06,2021-08-19 00:00:00,potential L1 planet
140068425,140.01,,3,5,5,3,4,4,4,26.3,129.4,10,0,4,PC,APC,9.7828,0.006,,1,spoc,22:01:12.43,-49:03:36.28,32.489000000000004,0.077,-15.437999999999999,0.075,2459061.991988,0.0018030562,2.2812641966740896,0.000309919,1.1601932632996101,0.15420127,1.223947,0.15391,1126.66194875397,141.74628,12.738719430269999,22.251356,5760.97209843584,2221.99814750314,9.151047,337.105,5.7035,6174.0,194.0,4.27404,2.00568,2.35511,0.11185999999999999,,,1.2,0.177569,"1,28",2018-09-05,2020-10-27,2021-08-19 00:00:00,very likely EB; events synchronized with modulations; potential secondary at 0.5 phase
403224672,141.01,,1,5,5,5,4,1,2,13.4,14.4,12,12,11,CP,CP,7.3839999999999995,0.006,,1,spoc,22:35:56.09,-59:51:53.38,-108.38799999999999,0.05,-84.419,0.064,2459062.5572430003,0.0015281278,1.00822655753975,3.7310199999999996e-06,1.50247746880882,0.105271004,0.212839,0.010415,196.012796708041,9.59233,1.6132741496649798,0.7878951999999999,3253.8120895817797,1926.27313030184,23.816507,48.0883,0.0989,5795.29,44.5804,4.438,,1.13187003135681,0.048919599999999994,,,1.04,0.12920399999999999,"1,27,28",2018-09-05,2021-10-07,2021-10-08 12:04:18,HD 213885 b
425934411,142.01,,3,5,5,3,1,4,4,64.3,143.8,8,0,0,PC,PC,14.7109,0.006999999999999999,,1,spoc,00:18:25.41,-62:50:52.35,6.11,0.068,5.18,0.059000000000000004,2458325.4861939996,0.00034600016,0.853353552145166,3.0009030000000002e-06,1.10148781529648,0.053431965,28.03227,1.307248,25488.223264495697,1203.2957,12.6939269896351,5.380599,262.102476437116,1026.2130441434801,29.692818,320.237,4.468999999999999,3658.0,162.0,4.438,,0.608075976371765,0.0190377,,,0.5946279999999999,0.0208477,"1,2,28,29",2018-11-14,2018-11-14,2021-08-19 12:04:46,V-shaped; slight odd-even depending on detrending
25375553,143.01,,5,5,5,5,5,5,5,145.3,155.4,2,2,8,PC,KP,9.77486,0.006,,1,qlp,21:55:04.26,-22:36:45.36,12.885,0.10099999999999999,-4.311,0.105,2458325.58249,0.000343,2.31097,0.0,3.1289999999999996,0.115,8.21747,0.000286,7540.0,0.263301,17.5403,0.851875,2080.04,1881.0,153.0,298.10900000000004,6.691,6371.0,197.0,3.9480699999999995,0.43960299999999997,1.95,0.09,,,1.3359999999999999,0.218944,"1,28",2018-09-05,2020-10-01,2021-08-19 00:00:00,WASP-111b
261136679,144.01,,1,5,5,5,4,1,1,19.7,203.1,0,13,4,CP,CP,5.1054,0.006,,1,spoc,05:37:11.83,-80:27:52.57,311.187,0.127,1048.84,0.136,2459365.963755,0.0013500392000000002,6.267809234077379,0.00075069215,3.00549642669317,0.25548717,0.316917,0.016902,291.848575732511,15.567160999999999,2.0030811992537503,0.8662439000000001,322.893233173003,1081.1463475780301,18.207478,18.2702,0.0226,5950.0,,4.438,,1.1488900184631299,0.045025199999999994,0.0887839,0.00649598,1.1,0.140389,"1,4,8,11,12,13,27,28,31,34,38,39",2019-05-07,2021-08-19,2021-09-10 12:05:07,pi Men c
265612438,145.01,,3,4,4,3,3,4,4,18.1,54.8,10,0,3,PC,PC,11.6789,0.006,,1,qlp,22:12:41.93,-55:58:43.69,-5.816,0.065,-4.917,0.063,2458327.04953,0.00317,5.12944,0.00132,4.832,0.20199999999999999,3.671756,0.002519,3376.1,2.32,10.357000000000001,0.365187,502.844,1319.0,22.0,438.421,8.695,5430.7,64.5,4.4,2.0,1.62,0.04,,,0.97,0.117664,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.
355636844,146.01,,5,5,5,5,5,5,5,8.0,18.6,3,0,5,PC,FP,10.7124,0.006,,1,qlp,23:53:12.49,-56:00:47.71,65.392,1.57,-27.177,1.636,2458330.55618,0.00445,6.29632,0.0040100000000000005,2.938,0.305,0.521278,0.002052,480.0,1.88992,,,,,10.0,739.632,639.884,,,,,,,,,,,"1,2",2018-09-05,2020-11-20,2021-08-19 00:00:00,Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet.
220435095,147.01,,5,5,5,5,5,5,5,72.6,216.0,6,0,1,PC,FP,11.8999,0.006,,1,qlp,04:54:33.95,-57:30:48.43,5.001,0.053,22.236,0.054000000000000006,2458326.6127,0.00056,3.4232099999999996,1e-05,2.336,0.08199999999999999,9.038269,0.137224,8290.0,126.38,32.2452,3.7780400000000003,955.6189999999999,1548.0,170.0,820.079,16.5695,5620.9,134.5,3.6,0.08,2.61,0.16,-0.7733220000000001,0.1,1.0,0.124679,"1,2,3,4,5,6,7,8,9,10,11,12,13",2018-09-05,2020-05-20,2021-08-19 00:00:00,Visible secondary; very likely EB
393940766,148.01,,3,4,4,3,4,3,5,18.3,68.8,11,1,1,PC,CP,11.7835,0.006,,1,spoc,22:33:16.99,-38:09:35.38,22.348000000000003,0.07,-25.839000000000002,0.07200000000000001,2458327.33133,0.0024100000000000002,4.86706891386647,0.00067827076,3.23174960987687,0.17339937,5.370299,0.277904,4934.01616398614,255.92602999999997,8.24256307408166,0.7105376,463.120127471456,1183.1591415138198,12.098785000000001,395.25699999999995,9.729,5814.3,793.8,4.34,2.0,1.14676,0.05918590000000001,,,1.13,0.153555,"1,28",2018-09-05,2020-10-02,2021-08-19 00:00:00,Planet candidate around 393940766 to the NW.
260985861,149.01,,3,5,5,3,3,4,4,106.2,125.7,4,0,1,PC,PC,10.8727,0.01,,1,spoc,05:06:32.44,-80:46:04.83,-7.91,0.16,22.706999999999997,0.195,2459362.786679,0.0009484082,3.3399403956792098,4.6999207e-06,4.18944236647006,0.045229446,9.679027,0.12323699999999999,8875.09512895831,113.4992,,,522.441584424583,1219.3522501390198,47.615276,380.81,9.2885,5095.6,1212.6,,,,,,,,,"11,12,13,27,28,38,39",2018-09-05,2021-09-24,2021-09-24 00:00:00,Source is apparently 260985864 which may be a planet depending on the host star size. SG1 should clear the neighbor. No stellar radius.
271893367,150.01,,3,5,5,3,4,4,4,44.9,101.9,4,1,3,CP,CP,10.9031,0.006,,1,spoc,07:31:51.7,-73:36:21.73,-15.215,0.028999999999999998,27.144000000000002,0.033,2459363.044953,0.0011139336,5.857184742130951,0.0005624217,5.809694414633861,0.08580797,6.919936999999999,0.109225,6353.2302798111095,100.59479,13.629502766737499,0.6504121,750.9601122968401,1335.1312682116802,40.993496,336.267,1.916,5982.9,108.8,4.03,0.08,1.6798700094223002,0.07412560000000001,0.211186,0.046085,1.1,0.141051,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39",2018-09-05,2021-09-24,2021-09-24 00:00:00,TOI 150 b
382302241,151.01,,5,5,5,5,5,5,5,14.2,90.0,2,0,1,PC,FP,11.0264,0.006,,1,qlp,05:33:23.79,-58:44:42.33,28.991999999999997,0.046,25.403000000000002,0.06,2458326.0492599998,0.00331,1.5978299999999999,0.00033999999999999997,1.49,0.29600000000000004,1.862211,0.004951,1713.69,4.56,3.59995,0.20725500000000002,955.676,1548.0,10.0,137.504,0.4555,5037.6,64.8,4.72,0.2,0.79,0.02,0.102405,0.1,0.87,0.10735399999999999,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,Large with possible synchronization
403287048,152.01,,5,5,5,5,5,5,5,13.9,68.2,2,0,1,PC,FP,11.3569,0.006,,1,qlp,22:09:25.8,-62:20:04.03,-34.716,0.036000000000000004,-109.52600000000001,0.047,2458327.92337,0.00494,7.00776,0.00315,2.68,0.8240000000000001,3.9887019999999995,0.019543,3666.99,18.0,8.1288,0.6252840000000001,302.51099999999997,1161.0,16.0,376.849,4.5095,6347.0,102.6,4.23,0.45,1.22,0.04,,,1.26,0.191402,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,
231081369,153.01,,5,5,5,5,3,5,5,22.0,78.4,5,1,2,PC,APC,11.7349,0.006,,1,qlp,04:32:17.71,-66:54:58.68,12.130999999999998,2.9330000000000003,15.615,2.9330000000000003,2459192.2264799997,0.00065,7.631642599999999,9e-06,2.154,0.319,6.905481,0.619003,6340.0,569.96,13.8187,,290.101,,19.0,436.225,,6338.3,291.5,4.16,0.2,1.49,,-0.26861,0.1,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31",2018-09-05,2021-01-28,2021-08-19 00:00:00,ExoFOP follow-up in progress. TOI 153.
389525208,154.01,,5,5,5,5,5,5,5,257.5,713.7,1,1,3,PC,FP,10.0704,0.006,,1,qlp,20:53:02.75,-38:35:41.72,-5.023,0.069,-10.868,0.059000000000000004,2458329.35996,0.0011099999999999999,6.747089999999999,0.00067,2.343,0.136,21.404148,1.705945,19520.9,1570.0,41.3396,11.9422,433.26300000000003,1271.0,40.0,402.73400000000004,8.073,5910.7,162.8,3.59,0.54,2.69,0.15,,,1.17,0.165402,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,TFOP FP
129637892,155.01,,3,4,3,3,4,4,4,20.3,86.0,4,7,4,PC,PC,9.0284,0.006,,1,spoc,21:24:27.6,-37:51:00.65,7.193,0.049,-6.279,0.051,2459062.472684,0.0013932802999999999,5.449023179966309,0.0005284778,4.72492643979886,0.17489178,1.335893,0.041322000000000005,1229.64600157417,38.058679999999995,6.4271042129895495,0.60242164,1169.59057438173,1491.51702323315,19.644426,187.13099999999997,1.351,6220.5,151.8,3.99,0.36,1.79013,0.0780654,,,1.35,0.21385300000000002,28,2018-09-05,2018-09-05,2021-08-19 12:04:46,
220518305,156.01,,5,5,5,5,5,5,5,71.0,160.5,1,0,1,PC,FP,10.294,0.006,,1,qlp,02:45:52.22,-64:19:14.47,29.82,0.042,4.632,0.046,2458336.13203,0.00186,14.148929999999998,0.0018899999999999998,3.765,0.23,20.427239,1.80382,18638.3,1660.0,21.7799,6.583080000000001,,,40.0,234.138,1.3405,5823.9,138.2,4.6,0.16,1.45,0.07,0.19,0.12,1.21,0.17732699999999998,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,Warm Jupiter candidate with a period of about 14 days
140691463,157.01,,3,5,5,3,4,4,4,71.3,152.7,8,0,1,CP,CP,12.0166,0.006,,1,spoc,04:54:48.35,-76:40:50.18,11.712,0.035,-18.922,0.05,2459362.563218,0.00049474504,2.0845878665946103,6.501474e-05,1.9689475087460901,0.03554041,13.623873999999999,0.184201,12469.653313413999,169.64106999999998,13.306108250457498,0.71718585,1085.46339794437,1463.94090354583,53.377216000000004,355.68300000000005,2.826,5638.0,133.9,4.35,0.08,1.10645997524261,0.0579346,,,1.0,0.132466,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2018-09-05,2021-09-16,2021-10-07 12:08:52,TOI-157b (Nielsen+2020)
403136413,158.01,,5,5,5,5,5,5,5,32.0,73.4,3,0,1,PC,FP,11.2314,0.006,,1,qlp,22:14:18.89,-55:22:44.33,-8.312000000000001,0.043,4.1530000000000005,0.053,2458326.37811,0.0021899999999999997,2.51266,0.00045,2.411,0.17300000000000001,3.033449,0.002942,2790.01,2.71,13.3617,0.731867,793.471,1478.0,22.0,601.367,11.559000000000001,5988.0,137.8,4.08,0.16,2.3,0.1,-0.03,0.12,1.15,0.158958,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,
394657039,159.01,,3,5,5,3,3,4,4,102.1,122.3,6,2,2,PC,PC,10.5132,0.006,,1,spoc,03:27:07.74,-78:32:59.39,11.616,0.057,1.959,0.043,2459363.4184919996,0.00035624839999999996,3.7628387538732304,1.8847915e-06,4.0481262799272,0.018484544,12.35619,0.068674,11315.959339045,63.249280000000006,17.3819566032622,0.7887786999999999,1797.8289121697799,1660.75986041271,161.6957,347.593,2.519,6979.2,136.5,4.22,0.09,1.58746004104614,0.0717136,0.17,0.12,1.53,0.269377,"1,2,12,13,28,32,39",2018-09-05,2021-09-16,2021-09-16 00:00:00,low amplitude pulsations ~ 1 day potentially phased with planet period
253917293,160.01,,5,5,5,5,5,5,5,17.4,71.9,2,2,3,PC,FP,11.2901,0.006999999999999999,,1,qlp,22:30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059000000000000004,2458327.37627,0.0028399999999999996,4.6080000000000005,0.001,3.383,0.758,3.494326,0.008664,3213.22,7.98,7.996980000000001,0.539026,724.0010000000001,1445.0,25.0,341.85400000000004,4.498,5935.0,141.5,4.29,0.65,1.28,0.06,,,1.12,0.14593599999999998,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,Source is star to the WSW (253917292).
348770361,161.01,,3,4,3,3,3,4,4,16.7,72.8,7,0,3,PC,PC,11.4964,0.006,,1,spoc,03:06:44.77,-82:18:58.93,14.9,2.9,4.7,2.8,2459363.8711119997,0.00162062,2.7684482206802796,8.192077000000001e-06,4.88690753381759,0.08652982,3.517067,0.058941999999999994,3234.0971112357597,54.28633000000001,5.923333953146349,0.12703095,501.534991343585,1206.9660636727,33.401924,333.651,,5388.0,,,,0.984899997711182,,,,,,"12,13,27,28,39",2018-09-05,2021-09-24,2021-09-24 00:00:00,
99493790,162.01,,5,5,5,5,3,5,5,64.8,109.5,2,3,7,PC,APC,11.6834,0.006999999999999999,,1,qlp,21:10:33.58,-23:18:20.94,50.863,0.096,-19.94,0.061,2458332.98188,0.0007099999999999999,7.76686,0.0009400000000000001,3.2910000000000004,0.09699999999999999,26.810728000000005,0.008501,24391.2,7.83,17.5087,0.41887299999999994,82.9216,840.0,74.0,274.733,5.45,5404.7,43.0,4.4,2.0,1.02,0.02,,,0.971,0.125327,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,
179317684,163.01,,3,5,5,3,4,4,4,54.8,54.5,4,0,3,CP,CP,10.8719,0.006,,1,spoc,05:19:04.38,-71:53:43.9,7.14,0.067,16.374000000000002,0.078,2459365.5067970003,0.0006644612299999999,4.23128222028215,0.00022642194,4.327701866793371,0.05755281,7.8894850000000005,0.107232,7240.14743858173,98.75923,14.5018904463545,0.71194506,1489.03522103242,1584.33126348314,51.173897,411.719,8.01,6671.0,130.6,4.14,0.09,1.6640199422836297,0.0781055,,,1.41,0.244606,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2018-09-05,2021-08-19,2021-09-10 12:05:07,TOI-163 b
79395355,164.01,,5,5,5,5,5,5,5,13.4,63.2,1,0,3,PC,FP,11.407,0.006,,1,qlp,21:20:13.03,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.33733,0.0037700000000000003,7.318980000000001,0.00224,3.7710000000000004,0.8859999999999999,4.1437919999999995,0.011075,3809.3,10.2,8.79673,0.51237,468.718,1296.0,17.0,360.131,4.613,5926.0,79.5,4.27,2.01,1.3,0.03,,,1.15,0.154532,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,Potential blend with 79395356 to NE
350743714,165.01,,5,5,5,5,3,5,5,69.0,208.0,1,2,2,KP,APC,9.6686,0.006999999999999999,,1,qlp,05:55:32.69,-57:17:26.68,2.812,0.055999999999999994,-39.619,0.049,2459381.274467,0.0001455,7.7576425,1.9e-06,3.133,0.021,8.053385,8e-05,7390.0,0.07411910000000001,12.4562,0.9564360000000001,182.354,1023.0,413.0,210.31099999999998,1.1585,6038.0,54.0,3.96,0.11,1.41,0.11,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2018-11-30,2021-08-24,2021-08-25 12:05:24,known brown dwarf/low-mass star discovered by WASP (EBLM J0555-57)
147203645,166.01,,3,4,4,3,3,4,4,30.0,165.0,12,0,4,PC,PC,10.7258,0.006,,1,spoc,21:32:47.06,-44:01:04.93,29.816999999999997,0.047,-58.516999999999996,0.051,2458326.38424,0.0021,5.06135993322868,0.00055199047,1.5680325654440201,0.08290283400000001,5.890381,0.365119,5410.5516412612205,336.23077,9.85595474762032,3.267286,239.12748715433202,1002.94501613224,14.888445,172.157,0.9805,5254.0,152.9,4.45,0.36,1.00217,0.053796500000000004,,,0.94,0.118538,"1,28",2018-09-05,2020-10-05,2021-08-19 00:00:00,TOI 166; no TFOP WG disposition; follow-up in progress
149990841,167.01,,3,4,3,5,3,4,4,24.8,94.2,5,0,5,PC,PC,11.6349,0.006,,1,spoc,06:02:39,-64:49:10.14,-3.6060000000000003,2.124,14.96,2.074,2459365.625254,0.0014317255,4.45318230907602,4.3034725e-06,2.04376003407996,0.031843115,6.415298,0.09387000000000001,5891.28564253499,86.45354,,,356.009887413593,1107.86097530386,71.48352,310.95099999999996,158.505,5766.0,158.9,,,,,,,,,"1,2,4,5,7,8,9,11,12,27,28,29,31,32,34,35,37,38,39",2018-09-05,2021-08-17,2021-08-19 00:00:00,TOI 167 under investigation no observing notes; no stellar radius; Gaia DR2 Teff + plx indicate sun-like star
369457671,168.01,,1,4,4,1,3,3,4,12.6,78.5,16,2,3,PC,PC,11.5147,0.006,,1,qlp,20:46:34.46,-37:54:15.83,14.800999999999998,0.076,-11.655,0.048,2458326.4999599997,0.00403,2.31257,0.00078,1.459,0.20199999999999999,2.444233,0.0075780000000000005,2248.69,6.98,3.3824400000000003,0.258351,148.536,972.0,9.0,130.977,0.8125,4801.5,126.2,,,0.65,0.03,,,0.74,0.0916005,1,2018-09-05,2018-09-05,2021-08-19 00:00:00,
183120439,169.01,,3,5,5,3,4,4,4,34.4,103.5,6,0,1,CP,CP,11.788,0.006,,1,spoc,01:07:06.89,-75:11:56.2,20.225,0.05,-15.607000000000001,0.048,2459062.7180520003,0.0012657758999999999,2.2554459223652796,4.458845e-06,1.6678604048113603,0.04603705,5.751925,0.15637,5283.710390069939,144.01193,11.053529284219401,0.5730389,1472.00952174388,1579.78288467845,34.75056,407.84,4.1945,5817.0,126.7,4.23,0.07,1.2966099977493302,0.0621181,,,1.05,0.12634,"13,27,28",2018-09-05,2021-10-07,2021-10-07 00:00:00,TOI 169 b
394698182,170.01,,3,5,5,3,3,4,4,48.8,119.6,8,0,1,PC,PC,11.9692,0.006,,1,spoc,03:39:57.5,-83:05:18.66,29.232,0.057,14.991,0.061,2459364.7390759997,0.0007684096,3.71152375898642,4.1965313e-06,2.89454341849749,0.03271157,12.641159,0.11526900000000001,11575.420624721299,106.161064,13.8131452009957,0.6584057,723.9208259908771,1322.9472176556599,76.932884,428.915,5.21,5973.0,131.5,4.31,0.08,1.2208399772644,0.057236199999999994,,,1.1,0.144306,"12,13,27,28,39",2018-09-05,2021-09-24,2021-09-24 00:00:00,
309257814,171.01,,3,5,5,3,3,4,4,136.3,233.0,22,0,3,PC,PC,11.6626,0.006,,1,qlp,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037000000000000005,2459277.6492990004,0.00041239999999999994,1.2386025,9.000000000000001e-07,1.673,0.042,14.207118,0.000701,13000.0,0.645257,13.5788,0.804563,777.69,1471.0,50.0,256.345,1.463,5237.0,183.0,4.2427,0.42296999999999996,1.11,0.07,,,0.88,0.109325,"1,8,9,10,11,28,31,35",2019-06-11,2021-06-11,2021-08-19 00:00:00,follow-up in progress; TOI 171.01
309257814,171.02,,5,5,5,5,5,5,5,66.3,143.3,22,0,3,PC,FP,11.6626,0.006,,2,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037000000000000005,2459144.738743,0.0015336432,1.8135767255614201,0.00019187533,0.8382187754532421,0.23335735,8.501737,0.869669,7799.811612192791,800.6742,10.2776167623595,2.846093,1028.13979768643,1444.21812846947,7.7045045,256.345,1.463,5237.0,183.0,4.2427,0.42296999999999996,1.10723,0.0651181,,,0.88,0.109325,"10,31",2019-06-11,2021-01-14,2021-08-19 00:00:00,Likely EB and possibly double the period
29857954,172.01,,4,5,5,5,4,5,4,22.7,64.0,3,28,10,PC,CP,10.7379,0.006,,1,spoc,21:06:31.65,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.9197299997,0.0052899999999999996,9.47636894874773,0.0024790632999999998,4.738255384690031,0.19487748,3.9730839999999996,0.174042,3652.65834551919,160.28621,10.9163386432266,0.94151884,401.80535369114097,1141.8884477871302,8.230656,342.83099999999996,7.221,5801.8,235.6,4.32,2.0,1.78866,0.0928794,,,1.031,0.12794,"1,28",2018-09-05,2020-10-05,2021-08-19 00:00:00,Confirmed planet TOI-172 b
270341214,173.01,,3,4,4,3,3,4,4,30.0,160.9,22,21,1,PC,PC,8.8784,0.006,,1,qlp,02:13:50.12,-80:34:57.76,22.849,0.057,19.459,0.05,2459345.0340779996,0.0005342000000000001,29.753611199999998,2.62e-05,8.017000000000001,0.049,7.113107,5.5e-05,6530.0,0.0508971,12.1499,0.506421,89.3437,856.0,233.0,152.023,0.6405,6409.0,197.0,4.20097,0.320295,1.47,0.06,,,1.41,0.233008,"1,13,27,28,39",2018-08-30,2021-08-26,2021-09-10 12:05:07,
425997655,174.01,,1,4,1,1,4,4,4,2.4,75.5,15,13,3,CP,CP,8.7513,0.006,,1,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059000000000000004,2458325.3286369997,0.0014199051999999998,17.6671330924959,4.6798472e-05,2.9580688286846604,0.122183874,0.802543,0.03106,738.896229863582,28.607325,2.23545605243103,0.16114731,15.372178287070598,505.014215083123,23.998466,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.691374003887177,0.0423719,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34",2019-05-07,2021-09-07,2021-09-10 12:05:07,HD 23472 b; multi
425997655,174.02,,4,5,5,5,4,4,4,1.0,43.6,15,13,3,CP,CP,8.7513,0.006,,2,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059000000000000004,2458340.303767,0.0013975578,29.797620494847397,9.466238000000001e-05,2.8877904644222,0.28286564,0.653276,0.036551,601.508566229395,33.66421,1.677122004116,0.9720113000000001,7.65681359358732,424.259687883884,16.614653,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.691374003887177,0.0423719,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34",2019-05-17,2021-09-07,2021-09-10 12:05:07,HD 23472 c; multi
425997655,174.03,,1,4,1,2,3,4,4,1.4,6.1,15,13,3,PC,PC,8.7513,0.006,,3,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059000000000000004,2458335.7458599997,0.0020284504,12.1622171719925,4.916313e-05,2.74263721168058,0.27684563,0.314906,0.027326,289.997034623129,25.168226,1.17666551797215,0.9759817,25.2894770233744,571.945584680866,11.010078,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.691374003887177,0.0423719,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34",2019-05-17,2021-09-07,2021-09-10 12:05:07,TOI 174.03; multi
425997655,174.04,,2,5,5,2,3,4,4,1.7,11.0,15,13,3,PC,PC,8.7513,0.006,,4,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059000000000000004,2458326.028202,0.0018362998,3.97666394851563,2.1937693e-05,2.127742224209,0.15977617,0.147199,0.015096,135.566248187729,13.903932000000001,0.8071096515333129,0.76925755,112.270329600069,830.206250848435,9.593883,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.691374003887177,0.0423719,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34",2019-05-17,2021-09-07,2021-09-10 12:05:07,TOI 174.04; multi
307210830,175.01,,1,5,5,1,4,2,4,7.6,25.8,19,4,4,CP,CP,9.41242,0.006999999999999999,,1,spoc,08:18:07.89,-68:18:52.08,94.76799999999999,0.054000000000000006,-340.47,0.052000000000000005,2459363.7530569998,0.0009206107400000001,3.69111982269081,0.00021555365,1.2348788827253,0.24270757,1.6972720000000001,0.087892,1562.0242309434,80.94845,1.25403709680529,0.58998305,12.6748999171558,481.233535562324,18.117243,10.6194,0.0032,3469.0,68.0,4.9401,0.058928999999999995,0.314159989356995,0.00932381,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39",2019-05-07,2021-08-19,2021-09-10 12:05:07,L 98-59 c; TOI 175.01
307210830,175.02,,4,5,5,5,4,4,4,2.8,208.3,19,4,4,CP,CP,9.41242,0.006999999999999999,,2,qlp,08:18:07.89,-68:18:52.08,94.76799999999999,0.054000000000000006,-340.47,0.052000000000000005,2459338.78409,0.0013956773999999998,7.4507325,7.2000000000000005e-06,0.527,0.08900000000000001,1.477606,0.010478,1360.0,9.650910000000001,1.7216,0.118895,1.47755,307.0,37.0,10.6194,0.0032,3469.0,68.0,4.9401,0.058928999999999995,0.31,0.01,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38",2019-05-07,2021-08-19,2021-08-19 00:00:00,L 98-59 d / TOI 750.02
307210830,175.03,,4,5,5,5,4,4,4,5.8,37.0,19,4,4,CP,CP,9.41242,0.006999999999999999,,3,spoc,08:18:07.89,-68:18:52.08,94.76799999999999,0.054000000000000006,-340.47,0.052000000000000005,2459362.045884,0.0015047145,2.2533758098314,0.00021312595000000002,0.9726187986631529,0.39946750000000003,0.7721859999999999,0.083729,710.956356975732,77.114365,0.8432237907289181,1.2577423,24.4743158184936,567.279891815666,11.004586999999999,10.6194,0.0032,3469.0,68.0,4.9401,0.058928999999999995,0.314159989356995,0.00932381,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39",2019-05-07,2021-08-19,2021-09-10 12:05:07,L 98-59 b / TOI 175.03
272086159,176.01,,5,5,5,5,5,5,5,5.6,284.6,3,1,1,PC,FP,13.4004,0.006999999999999999,,1,spoc,07:40:00.83,-72:12:20.44,15.437999999999999,0.073,478.653,0.106,2458363.043768,0.00044,16.155373,0.000103,1.556705,0.037499,80.224553,1.764459,71225.723174,1623.8068,10.424281,7.7289639999999995,1.84600864691493,297.28854968265597,49.630848,65.9528,0.20035,3270.0,63.0,4.982419999999999,0.409627,0.271,0.047,,,0.302101,0.0202307,"2,3,4,5,6",2019-05-07,2019-05-07,2021-08-19 00:00:00,
